23125 10930
45628 139521 5006
25260 146227 9882
108698 198837 6188
149160 198899 1296
189248 191895 2867
179245 196479 4577
14517 44417 3081
175771 199609 8134
121124 174065 1229
177756 186715 1392
15242 99705 4821
137869 160621 5205
168295 191618 8426
67319 169144 9404
34929 173731 8211
93897 196500 3733
63599 186497 4416
24360 171275 5196
149466 154826 8391
149707 185069 7343
1005 189668 9075
34970 110899 445
14399 147269 1355
97088 139334 1170
8249 187030 5457
127260 155462 9584
64164 138622 7517
4450 30078 1936
15057 194435 6856
21751 115810 697
73112 121919 5677
157274 171094 6223
34832 39397 6428
54731 139804 6992
65070 67670 7569
67621 142173 8587
124305 174909 2965
148060 176408 7058
159712 172681 4786
35527 66194 4305
54967 66755 8621
173607 181699 8399
181018 196341 3614
184116 188461 196
120811 162425 1827
187037 196104 3579
143858 160486 9223
162783 191089 986
125586 128918 9229
198632 199567 7503
1855 198675 3904
86171 141449 6893
52388 83884 6047
6221 46684 8871
182079 199451 9077
51990 176250 8908
90617 100619 2615
37950 139346 6420
9584 175396 4562
45711 49796 5577
59260 111932 3716
198724 198868 4041
186378 188444 6072
34147 100743 4635
53015 88570 2200
131884 143983 7760
198649 198871 6414
105933 177248 3516
58915 177457 7163
80056 192952 7557
180837 191498 7788
185003 186414 5210
133709 136077 217
26088 36972 7767
2197 168891 9792
3207 22278 3960
117089 195734 3985
87629 151192 5724
93248 122224 5402
91176 159332 1021
77202 89400 3798
197184 199116 2092
11945 180298 530
148947 169637 7585
55907 154230 6352
145263 167272 3299
176333 194295 6495
155874 171694 3749
84026 139744 4730
189112 192587 6977
118293 119201 8255
84972 86216 3289
17074 141644 6227
176082 181342 9740
32778 96287 7268
18451 28934 7925
26314 198695 4719
82132 102532 3098
73733 90227 8964
179743 181912 3204
24218 164966 9909
105732 169916 6106
49737 50577 742
9742 184925 1074
118764 138912 6705
105634 155480 7482
154477 166062 3833
40775 129218 8419
109697 181841 5810
3043 84647 352
176044 186256 1791
23833 138388 2974
140394 152478 5547
45123 56154 1827
79242 185679 7547
5324 197821 4908
60379 80971 9060
171785 174963 7153
60847 120357 8745
158850 186354 1467
185055 193568 6568
45532 145006 1305
138019 196311 5877
62349 197654 6287
103259 192515 9606
58750 182698 8849
12290 120422 3601
190745 196853 8494
157460 174804 2931
113142 153877 1247
29611 145535 8401
40198 146587 9857
89983 168552 2676
103508 167789 5521
121657 163250 3712
17857 131426 7752
93445 113355 2390
162808 185393 5175
50909 106346 6587
140649 158412 9413
182638 188078 2296
172296 191880 2550
179606 196926 1427
74402 187217 6253
25769 109613 2989
97294 121340 85
13735 38549 9965
105460 147016 7948
90074 182481 4301
60874 141018 2690
147736 197771 9172
102009 194780 5424
124365 185939 7923
77825 83070 1084
97531 116251 1075
71229 104083 6508
46218 55699 2302
47198 192129 5944
34809 111542 5869
170750 199207 9940
39978 169039 7283
25482 161496 4126
50099 127705 5863
39789 43356 2357
1438 62062 9127
88529 119029 1339
67224 195568 1579
50871 115806 6428
63866 90699 9159
167255 181789 8959
139503 175494 8469
72530 75002 4348
79828 172214 1122
154304 199808 9262
72209 143362 3432
145815 164821 4811
34791 170017 3419
14935 199171 1137
96077 133138 6951
101944 138780 5667
100827 181355 3418
131687 173618 804
143357 149587 3806
3521 132009 5556
66217 86331 26
18044 146400 9320
155657 162139 3145
131336 171146 2478
5706 112912 7930
40445 42561 9169
157165 157294 6826
8055 118326 7529
198252 198417 7839
131469 194398 951
50191 168275 9798
21447 151403 7391
128332 169757 1182
140010 154756 5111
175044 198619 2934
195658 196381 2719
107569 119428 9092
73511 185898 2912
68292 162881 2519
122503 168550 7114
193138 195918 3792
191484 194566 7033
75908 144182 3580
192382 197104 439
4495 161659 549
138560 187008 9175
117330 143607 2650
151373 198495 6273
124647 177698 1915
187735 196710 9817
54204 59681 5257
182290 195592 4741
91434 105975 6877
40113 189328 6255
111907 181650 504
110668 160031 8423
17506 104329 8587
163549 194623 1741
93514 105224 6599
105787 187264 252
23970 72188 8775
78850 105559 8202
27234 155092 7436
56759 192744 1648
77850 88000 7097
69322 172378 4533
119622 185753 2625
43236 173098 3439
187554 193276 4302
5269 189966 9324
199332 199744 1202
158953 186979 6078
17887 60614 7139
116850 151623 7669
97117 142830 4337
2911 90042 6017
1941 31543 9980
13636 88322 7288
48293 163631 7508
57212 138648 8836
138795 156075 3041
75624 137023 9937
26035 62446 1700
67353 95255 8709
85919 168343 2141
110884 179856 224
22019 118560 8126
119560 127984 1542
181568 188254 8063
108403 199361 4218
119510 185572 7300
64957 181905 5822
2875 124402 3964
40162 121535 6936
153639 162778 715
69936 88295 2198
126658 196580 169
101739 131234 997
119881 174241 5052
97836 142897 7694
43304 71722 2707
117084 132188 6978
98305 172146 9829
163447 184280 6216
92027 192029 6137
2627 12415 100
183427 196331 4279
64708 76915 3466
31752 182659 5007
22758 198890 1811
11649 104774 135
174516 184004 590
4327 86343 2843
71707 157191 1722
129050 134649 5312
51014 183137 3267
13846 86950 2025
14030 37532 2139
199432 199621 1917
32846 135677 3467
21668 36865 1976
63123 140129 5946
174955 193044 18
65283 101498 3325
71415 187307 1709
81728 107461 5792
139512 192077 258
92705 188276 9715
93451 111232 8893
171366 194263 4376
159298 170909 7016
153160 163061 1675
14139 21209 1877
191679 193650 2355
149361 167082 1264
153806 164647 5976
93862 176243 5908
41390 179352 2341
20097 29875 3196
84144 166798 6800
194807 196760 8654
67862 157633 6776
153201 186591 162
181655 187952 9006
179866 193868 8969
180308 196451 6006
154352 183046 6859
130473 138832 4127
62098 190338 2113
43488 83056 8577
24782 196022 5941
18006 179301 343
5151 126619 9445
71375 176402 237
111697 117416 7583
56970 174058 8171
191293 196690 3882
162789 173986 9730
190836 197762 3089
100958 135352 4198
97218 109627 5893
151572 180985 9981
124221 127794 5715
1855 130811 2647
100139 136916 5395
104785 177482 6910
188794 196461 9107
7073 110406 143
184720 188814 9987
58929 173996 297
117681 193008 1330
77841 164311 1909
171855 181880 7513
10497 138487 4695
90721 180932 4486
20181 108238 6852
135617 170015 1835
83204 111725 1348
91651 157332 4343
168708 191326 4362
188926 195114 5989
185583 195102 513
131407 168963 7652
126155 171031 1081
159759 161106 295
60036 99678 8289
111621 183726 4605
127170 167037 4535
137888 192820 7091
162110 162764 8510
71256 195214 633
44053 169551 5536
29563 129153 1650
185394 199205 6916
151893 173427 9087
192436 193389 8016
127894 170975 8542
148664 150801 1458
108436 142502 1295
78036 169503 3516
86560 158131 1719
92856 175706 7358
70028 123766 6952
38992 167344 5080
132127 156102 4656
66101 166369 3632
77708 88799 2786
90466 121833 4753
60282 106369 1361
97471 197794 6052
113033 127188 2772
163278 197307 915
199550 199825 7670
8097 79076 139
136022 153014 6716
82758 162713 5889
105449 134464 7756
129334 167055 2840
103998 120169 9772
20008 122611 497
125785 154589 3641
51500 109689 4565
114953 144774 3512
38445 108352 9855
193041 196767 9570
146181 160045 1053
87031 191474 9644
134396 197677 7880
124731 154240 2692
68434 199378 2850
123239 197991 4963
98896 174895 3327
84281 195408 5839
108608 123989 6262
48130 185190 3247
20461 107830 9178
110267 119700 5172
58647 75881 3316
79872 159555 4357
65363 123020 8211
175913 177515 2252
81513 160296 9879
94127 196006 1408
27588 40703 9130
113788 197622 2194
1844 46795 4383
108001 176611 9052
150359 195455 9343
121290 183552 2230
47663 120656 5121
15702 140783 5274
193541 197168 7466
51886 165836 9643
23265 55029 9750
24195 126751 9072
28767 59771 2853
178643 194380 5063
105793 141529 7513
44221 177279 6552
181343 191886 1486
17315 180736 4167
14110 161849 8123
51375 115923 223
124798 180544 7832
130952 136124 7915
123820 174468 369
121561 162695 5141
66576 185587 1594
165923 194187 3188
155628 181146 5682
49278 117996 3986
143442 173260 8204
58313 72942 9307
32660 114965 4652
171486 172537 6717
134367 172171 431
80069 161081 1771
137339 191874 2878
197177 199459 9796
167706 182163 2884
39058 146687 132
78277 161975 4381
119726 125130 7417
65114 133144 497
148122 152210 7561
42735 175105 1841
61205 74492 5713
39078 135964 1889
97283 183210 4464
180520 195987 4775
19798 179377 6421
188667 192801 7123
12723 194067 9671
14104 47005 7359
39414 58140 9443
21702 125629 6488
140637 162519 9915
17198 94915 5581
51495 172457 4108
29074 164991 6696
108021 190264 1808
198172 198418 6442
54724 133007 5718
64107 131530 9212
63162 189234 79
185893 199026 8035
120465 146794 8298
177345 182807 2594
100054 117238 2113
58942 198946 5606
186461 196238 4852
7311 65914 9166
153583 183151 2311
71861 183056 3146
45308 86522 1784
87633 129478 2534
38933 108789 8963
99008 113888 6470
30114 125957 8297
56615 104022 4244
79961 126453 5662
29840 45190 8327
7869 106403 7714
144124 176336 3253
80647 185863 6802
13168 109983 3437
194377 199746 5280
18320 188054 1342
28482 126280 1471
70183 162208 2380
62224 109821 6403
8044 113723 1124
73323 112046 6009
166841 172772 7453
58762 164601 9619
171847 186772 33
187137 191707 2262
49073 127346 6668
53409 153129 7623
74633 124132 8436
86722 134023 7698
8056 35120 1209
86169 193173 525
147416 158643 6543
33363 82440 1341
101312 174953 5610
169454 183439 6487
167297 186218 2761
142655 144953 6186
101558 161554 2726
169664 173176 5018
92367 143651 7916
61198 67366 591
117039 195937 2521
4100 16804 143
144810 184483 6582
155027 178147 5242
107826 137591 6021
68819 179261 693
77761 88475 7402
84849 140476 2392
153592 194985 4157
104250 186914 7387
4257 157571 4846
15558 154689 4542
15852 99346 7673
147223 186114 6168
28654 128985 5373
174889 194830 8066
76498 156743 6503
182719 190807 3332
52633 190924 1284
20771 148642 1296
86098 179620 9415
56095 191402 5550
105647 185859 9815
14518 117698 2184
74684 92500 8236
60977 101390 9159
15335 103228 2123
1106 182914 9085
79999 155245 4656
117081 144974 8387
40915 150024 1611
117260 163972 3653
18644 142522 1070
102770 115378 5101
5073 172968 1350
135393 160882 9102
169951 187322 183
157104 173295 9074
47219 186503 2861
47637 186405 9285
2127 148949 2144
104185 165610 1474
59273 113804 8679
66688 137707 47
27256 151182 752
123537 193426 7525
57266 61817 6879
46527 57197 6370
81905 84341 565
16970 175535 2466
115961 118225 3730
93375 136483 6442
20725 25620 3886
198385 199528 6743
20742 174234 2468
384 48398 3863
83282 198212 6832
46423 75591 9718
880 160748 8507
84110 95242 3788
3202 61016 8660
21782 93528 5684
112136 197839 9216
32748 61416 4799
58200 76761 2069
101677 169303 5371
17531 153226 8435
113653 151872 7758
123623 193834 7748
166131 196006 4471
66790 138623 9285
132330 191152 6646
87259 93704 7077
128686 153512 2986
162453 188817 8366
102396 191738 7116
6295 114110 5906
90638 91281 1738
87683 164881 2359
35140 80310 8662
105175 160695 1285
77243 187590 5168
196827 197174 5759
186225 192017 7441
185779 197717 3504
79384 96841 7993
42742 130900 6040
38809 144455 8026
65927 132069 6039
98796 134021 6358
179411 189734 9753
106391 169477 7751
126844 166665 8578
59941 110517 8142
55897 187352 2428
12435 186214 1534
5930 73910 990
58816 134423 2937
130779 140712 9295
87062 174995 5578
63264 73480 5995
176730 179534 2580
123983 140655 5956
117014 127553 5292
34580 139470 8365
197522 199290 98
146369 198458 6787
118065 179436 4773
118916 165307 8125
131536 180411 9864
88780 145910 3766
154815 177359 6687
54196 56807 4119
128739 149832 8958
122874 190007 5434
31583 112623 7187
153152 174914 7436
111501 150926 7058
31401 163608 1330
36729 155131 6098
9717 180456 6320
76933 105621 9734
30641 132081 949
120037 194294 5887
177384 196842 5467
106435 148987 2256
13076 164650 9501
9788 81079 7073
131835 153964 7529
126152 172278 6471
11258 66381 3928
17682 111275 3491
21346 184331 9324
82946 182417 8618
183717 189656 4298
25428 38494 8677
148903 155441 3799
81422 104140 9419
196519 197523 6871
66021 124662 667
91947 103230 99
94365 102864 1758
170739 187886 2586
107183 125699 5179
184708 185431 3740
199638 199996 6332
195077 198714 8595
116232 177280 7906
194029 197192 5682
164669 193926 1508
103706 122243 5394
126460 136511 8318
52691 142202 5275
86319 125722 3607
117148 148326 64
13750 54719 1635
87807 93325 2462
175621 175985 7290
2464 199515 9013
125496 126882 7543
26969 171725 6103
137744 184683 9462
63619 114761 7985
42829 126678 7432
117516 119834 5319
166129 189928 3256
183364 193274 5285
168518 179104 291
82934 123449 2995
108290 154719 2547
87889 149017 6024
127755 171781 7021
156401 171402 179
96867 166689 12
15830 81933 3685
118258 147926 7293
175623 191140 6243
26637 164195 3563
173225 189162 410
165176 171325 9309
42200 170432 1763
68149 143304 8575
82197 116143 7817
82353 147183 2174
48214 139660 3624
104535 124375 7192
137609 159222 9769
99864 108403 5571
79869 103525 7739
133374 137064 9068
119124 154693 9907
165751 188167 1299
129975 189003 9255
95277 123044 9540
70701 139860 8231
14155 144689 921
183471 184402 5293
106591 122533 8367
170485 187235 6087
61407 178736 1398
137219 171593 6466
12379 184957 7084
195509 198923 2264
184627 194326 3131
183417 183580 6653
141989 155219 9170
104757 142498 8599
8599 19881 114
141280 150589 652
126811 179756 7706
132199 142373 8672
13029 83724 8052
180936 194084 7278
36353 119871 337
165792 166997 2790
113026 183122 9746
65393 104428 8600
149377 175182 633
9350 146203 2464
138147 158689 7647
7587 151464 9858
195472 198741 5270
192434 193235 4087
90862 145953 2930
145218 146031 905
32888 163624 6675
148435 174110 9052
98764 184303 1415
103988 158990 5261
17328 179536 1293
112155 155551 2671
53493 107348 2428
99506 152623 5362
97487 159128 4213
1094 50439 4471
115694 118454 3526
53163 175327 9442
64147 67424 9217
80289 168127 5278
164241 173692 3259
182664 182871 1895
141075 146635 5033
169066 169343 2707
81637 99467 6776
39772 117675 4243
192892 193357 2844
83893 129857 9097
173920 188964 283
38465 66789 8266
134846 197332 8218
1631 125716 6357
79797 152519 2488
130329 182791 9428
135874 151225 1049
153896 153926 7090
72691 127663 1574
107119 142117 7277
14325 126966 1475
161105 168136 8527
162992 196197 3232
91883 198148 5607
81270 165020 9316
13816 148943 2205
178264 199522 6599
74618 139795 4533
108375 183350 2063
119989 186980 3475
19111 113910 2989
197184 198015 2144
16571 107303 4312
90619 163953 7916
107692 177110 393
160815 185021 7236
187348 192986 4217
27580 171452 1189
16329 138455 5512
151892 180440 4434
126328 156114 3391
6956 176387 9010
170535 196938 4472
106076 186194 6174
89359 192222 3211
83680 107186 3673
44862 78707 5325
15321 114048 6415
77638 130300 3028
154807 155052 8035
192565 196372 9454
172333 195117 2372
174298 197050 2386
78501 148951 2832
145007 148823 9510
108669 196951 108
7251 133777 9235
184531 185161 1537
172394 176983 3110
141108 181368 2603
192497 197451 5384
89118 159316 7534
72343 76537 1664
58600 77633 7305
39806 190725 5671
40582 48490 1488
44950 111175 203
166296 182890 388
94863 109287 7656
107351 167605 5446
112218 134031 3508
182696 196248 8028
60588 120894 8474
160229 176658 2802
98611 149951 5209
112883 132965 4404
188701 192956 4973
35738 94279 8538
22787 96245 1854
192037 195999 390
168347 196515 1879
197520 199143 6586
137571 162689 6202
63537 160335 6781
142482 196536 2562
171866 182836 223
178951 189548 9512
165111 170053 1882
155180 157573 6651
190546 191791 2092
59637 188751 1257
195845 198604 4290
152101 191595 8034
59842 97395 2647
13647 16404 5423
53767 109642 828
45301 50528 6574
160956 165415 5850
151484 164014 9201
78673 133505 4646
17407 150152 808
58149 104249 6676
4688 45328 2988
194660 198813 31
199269 199824 6973
132084 159375 552
186053 195671 6270
13064 103338 2205
131579 192466 2207
160266 191644 8251
15130 18292 4891
35393 150323 8710
137569 150733 5587
155981 169480 8503
70838 110086 7738
20176 67456 7304
91264 169853 4834
127591 155351 3613
43005 56375 1063
47672 166647 5715
62534 128064 8058
185207 199312 7053
170147 192647 6128
68279 155790 8524
60211 61697 5164
54296 139100 6350
3737 178228 9018
16080 94975 1098
118436 131363 7630
160524 193052 8315
135651 192092 8972
134798 182277 5306
116481 173197 4808
176033 182749 529
18997 194725 3201
24575 68385 3725
96284 168907 8025
124919 156127 5380
7957 11398 2728
2465 109050 9383
176951 179485 6769
32733 141142 553
159581 166994 9157
170830 179020 1297
135446 157218 9527
123660 129633 6187
33619 114866 9967
83232 106271 7861
171199 173559 1090
184320 193381 6793
59611 151055 3330
134052 139308 2998
148872 171129 978
71860 81595 1220
121232 172090 7228
6009 13296 6632
10634 194262 215
100028 134240 1347
10588 124634 3650
28499 30617 82
81113 94629 7654
188526 196802 2401
74597 80594 7163
142882 182167 3809
185997 190393 8953
127588 160513 60
176542 183423 6433
102031 176094 8230
1616 87806 4813
73258 110744 7062
196302 199217 1046
105719 114467 3652
65332 173351 2804
96597 169410 7109
148141 198341 8555
64202 191479 4565
56691 98324 5059
145714 161919 517
95638 161116 5720
129753 176593 2533
139449 145557 2435
41475 44123 8147
136693 190147 952
28791 30449 4676
197284 198006 4786
3219 60161 5953
85971 180843 9660
9150 150968 6486
125865 187842 3937
11316 11827 8695
121627 125988 6294
148645 198927 5092
95619 99706 9398
3116 162483 3598
184515 194089 3838
78056 153724 234
68283 152457 985
21069 137421 389
29928 192918 2111
105040 165132 3640
174352 177734 1289
15931 142134 2366
90747 106891 9976
156795 173966 6916
195604 197592 5207
117415 135720 8720
58267 114452 3997
8325 46320 6133
121230 193390 6295
152994 199039 373
94620 121219 8245
192761 195580 5607
60702 68464 6212
90917 92554 9371
60575 102818 3916
47200 158063 8939
99011 111718 1178
43863 48171 9893
183732 197699 8624
137805 151097 342
172564 178998 108
62835 171422 5417
135838 185047 454
44479 99910 4672
22403 187006 8206
84169 163516 2097
104167 177993 117
168191 181333 2501
73952 167503 4634
10700 144558 4557
91902 196457 4360
125516 132422 4357
151758 152605 766
139055 165545 4957
177010 184015 6110
91553 182229 3253
8086 172892 8570
54964 101471 7897
172848 188020 8987
192477 198467 558
165072 187736 244
15821 99697 107
177215 186870 5910
63554 98368 1307
111694 126325 5557
93690 97941 8866
157411 161769 7547
49497 54118 9245
351 101819 1819
16168 183770 607
22577 158156 8505
62379 165576 265
179230 199577 551
143790 170815 7625
56978 64734 3363
134105 192308 2998
185518 195357 7007
28928 42463 9563
65363 163498 8929
105428 171910 6370
193185 197945 7116
100673 147468 275
109282 128582 909
163751 189168 8588
27148 102106 2586
12451 48998 6738
29751 63809 6345
